UserID,Question,Answer,Difficulty,Topic
9416,"What is the name of the green, long-eared Jedi Master who trains Luke on Dagobah?",Yoda,Easy,Star Wars
9417,What color is the lightsaber used by Darth Maul?,Red,Easy,Star Wars
9418,Which icy planet serves as the Rebel Alliance base at the beginning of The Empire Strikes Back?,Hoth,Easy,Star Wars
9419,What is the name of Han Solo's famous ship?,Millennium Falcon,Easy,Star Wars
9420,What furry species lives on the forest moon of Endor?,Ewoks,Easy,Star Wars
9421,Which bounty hunter takes possession of the carbonite-frozen Han Solo in Cloud City?,Boba Fett,Easy,Star Wars
9422,What desert planet is the home of Anakin Skywalker?,Tatooine,Easy,Star Wars
9423,What is the name of the weapon capable of destroying entire planets in A New Hope?,Death Star,Easy,Star Wars
9424,Which protocol droid is fluent in over six million forms of communication?,C-3PO,Easy,Star Wars
9425,Who is the astromech droid that frequently accompanies Luke Skywalker?,R2-D2,Easy,Star Wars
9426,"What is the name of the Mandalorian's small, green companion?",Grogu,Easy,Star Wars
9427,What color is the lightsaber wielded by Master Yoda?,Green,Easy,Star Wars
9428,What is the name of the ancient order of dark-side Force users who are the primary enemies of the Jedi?,Sith,Easy,Star Wars
9429,Which young Jedi becomes Emperor Palpatine's apprentice after turning to the dark side?,Anakin Skywalker,Easy,Star Wars
9430,Who is the Supreme Chancellor of the Republic who secretly leads the Separatists?,Sheev Palpatine,Easy,Star Wars
9431,What orange-and-white spherical astromech droid belongs to Poe Dameron?,BB-8,Easy,Star Wars
9432,Which former stormtrooper defects to the Resistance and befriends Rey?,Finn,Easy,Star Wars
9433,Who is the leader of the First Order before Kylo Ren takes over?,Supreme Leader Snoke,Easy,Star Wars
9434,What weapon is described as an elegant weapon for a more civilized age?,Lightsaber,Easy,Star Wars
9435,On which planet does Obi-Wan Kenobi have the high ground against Anakin Skywalker?,Mustafar,Easy,Star Wars
9436,Who is the Wookiee co-pilot of the Millennium Falcon?,Chewbacca,Easy,Star Wars
9437,What are the names of the shock troops of the Galactic Empire in white armor?,Stormtroopers,Easy,Star Wars
9438,What invisible energy field is created by all living things and binds the galaxy together?,The Force,Easy,Star Wars
9439,What surname does Rey adopt at the very end of The Rise of Skywalker?,Skywalker,Easy,Star Wars
9440,Who is the clone commander that serves alongside Ahsoka Tano during the Clone Wars?,Captain Rex,Easy,Star Wars
9441,What city-covered planet is the capital of the Galactic Republic?,Coruscant,Easy,Star Wars
9442,What type of starfighters do the Rebel Alliance use to blow up the first Death Star?,X-wing,Easy,Star Wars
9443,Who is the scavenger from Jakku who discovers her connection to the Force?,Rey,Easy,Star Wars
9444,What crime lord rules the underworld of Tatooine from his palace in the Dune Sea?,Jabba the Hutt,Easy,Star Wars
9445,What order dictates the extermination of all Jedi by the clone troopers?,Order 66,Easy,Star Wars
9446,What is the name of the Jedi Council member who uses a distinctive purple lightsaber?,Mace Windu,Easy,Star Wars
9447,What is the real name of the Mandalorian?,Din Djarin,Easy,Star Wars
9448,What is the name of the Force-sensitive former Jedi Padawan of Anakin Skywalker?,Ahsoka Tano,Easy,Star Wars
9449,Which Sith Lord is assigned by Emperor Palpatine to command the Inquisitorius in hunting surviving Jedi?,Darth Vader,Easy,Star Wars
9450,What is the name of the casino city where Finn and Rose seek a master codebreaker?,Canto Bight,Easy,Star Wars
9451,"Which rebel leader famously declares ""It's a trap!""?",Admiral Ackbar,Easy,Star Wars
9452,What is the birth name of Kylo Ren?,Ben Solo,Easy,Star Wars
9453,What massive creature is kept in a pit beneath Jabba the Hutt's throne room?,Rancor,Easy,Star Wars
9454,What is the native homeworld of the Twi'lek species?,Ryloth,Medium,Star Wars
9455,Who is the Duchess of Mandalore during the Clone Wars who holds pacifist views?,Satine Kryze,Medium,Star Wars
9456,What specific type of crystal powers a lightsaber?,Kyber crystal,Medium,Star Wars
9457,Which Chiss Grand Admiral uses art and culture to defeat his enemies?,Grand Admiral Thrawn,Medium,Star Wars
9458,"What is the name of the clone trooper squad consisting of Hunter, Wrecker, Tech, Crosshair, and Echo?",The Bad Batch,Medium,Star Wars
9459,What is the name of the Jedi Master who discovered Anakin Skywalker on Tatooine?,Qui-Gon Jinn,Medium,Star Wars
9460,Who is the leader of the Nightsisters of Dathomir?,Mother Talzin,Medium,Star Wars
9461,What is the name of Boba Fett's heavily modified Firespray-31-class patrol and attack craft?,Slave I,Medium,Star Wars
9462,Which famous podracer loses to Anakin Skywalker in the Boonta Eve Classic?,Sebulba,Medium,Star Wars
9463,What is the name of the Loth-cat loving Mandalorian who specializes in explosives and graffiti?,Sabine Wren,Medium,Star Wars
9464,Which ancient Sith lord established the Rule of Two?,Darth Bane,Medium,Star Wars
9465,What red-armored guards protect Supreme Leader Snoke in his throne room?,Elite Praetorian Guard,Medium,Star Wars
9466,"What is the name of the towering, four-armed Besalisk who runs a diner on Coruscant?",Dexter Jettster,Medium,Star Wars
9467,Which Jedi Master survived Order 66 and later trained Kanan Jarrus?,Depa Billaba,Medium,Star Wars
9468,What is the name of the darksaber's original creator?,Tarre Vizsla,Medium,Star Wars
9469,What yellow-bladed weapon is traditionally wielded by the Jedi Temple Guards?,Lightsaber pike,Medium,Star Wars
9470,Which Imperial facility on Scarif holds the Death Star plans?,The Citadel Tower,Medium,Star Wars
9471,What species is Chewbacca?,Wookiee,Medium,Star Wars
9472,What is the name of the Resistance bomber pilot who sacrifices herself to destroy a First Order Dreadnought?,Paige Tico,Medium,Star Wars
9473,"What desert moon features the ancient holy city of the Jedi, which is destroyed by the Death Star?",Jedha,Medium,Star Wars
9474,Which former Rebel shock trooper helps Din Djarin protect a village on Sorgan?,Cara Dune,Medium,Star Wars
9475,What is the name of the astromech droid in the Ghost crew?,Chopper,Medium,Star Wars
9476,Which clone trooper discovers the inhibitor chips before his death?,Fives,Medium,Star Wars
9477,What massive space slug nearly eats the Millennium Falcon in the Hoth asteroid field?,Exogorth,Medium,Star Wars
9478,What is the true identity of the mysterious Fulcrum who provides intel to the Ghost crew?,Ahsoka Tano,Medium,Star Wars
9479,Which former Jedi Padawan hides from the Empire by working as a scrapper on the planet Bracca?,Cal Kestis,Medium,Star Wars
9480,What is the name of the Sith assassin who dual-wields red lightsabers and serves Count Dooku?,Asajj Ventress,Medium,Star Wars
9481,What planet is the ancestral homeworld of the Sith?,Moraband,Medium,Star Wars
9482,Who acts as the chief enforcer for the Pyke Syndicate on Tatooine during the Boba Fett takeover?,Cad Bane,Medium,Star Wars
9483,What is the specific designation of the clone trooper known as Rex?,CT-7567,Medium,Star Wars
9484,Which Rodian bounty hunter tries to capture Han Solo in the Mos Eisley cantina?,Greedo,Medium,Star Wars
9485,What is the name of the water-covered planet where the clone army is created?,Kamino,Medium,Star Wars
9486,Which senator of Chandrila is a key founder of the Rebel Alliance?,Mon Mothma,Medium,Star Wars
9487,What class of two-legged walkers does the Empire primarily use during the Battle of Endor?,AT-ST,Medium,Star Wars
9488,"What organization does Din Djarin strictly adhere to, forbidding the removal of his helmet?",Children of the Watch,Medium,Star Wars
9489,Which cybernetic general leads the Separatist droid army?,General Grievous,Medium,Star Wars
9490,What is the name of the cantina band that plays in Mos Eisley?,Figrin D'an and the Modal Nodes,Medium,Star Wars
9491,Who leads the rogue operation to steal the Death Star plans on Scarif?,Jyn Erso,Medium,Star Wars
9492,What species is Grand Admiral Thrawn?,Chiss,Medium,Star Wars
9493,What is the name of the criminal syndicate led by Dryden Vos and later Maul?,Crimson Dawn,Medium,Star Wars
9494,What was the name of the Geonosian archduke who led the Separatist Council during the Battle of Geonosis?,Poggle the Lesser,Hard,Star Wars
9495,What is the native language of the Wookiees?,Shyriiwook,Hard,Star Wars
9496,"What highly dangerous species of creature is kept aboard Han Solo's freighter, the Eravana, before breaking loose?",Rathtar,Hard,Star Wars
9497,Who is the leader of the Cloud Riders that opposes the Crimson Dawn syndicate?,Enfys Nest,Hard,Star Wars
9498,What model of Imperial security droid is K-2SO?,KX-series,Hard,Star Wars
9499,Which Neimoidian serves as the Viceroy of the Trade Federation throughout the prequel trilogy?,Nute Gunray,Hard,Star Wars
9500,Which ancient Jedi built the first Jedi temple on Ahch-To?,Prime Jedi,Hard,Star Wars
9501,What was the name of the Trandoshan bounty hunter who often partnered with Aurra Sing and young Boba Fett?,Bossk,Hard,Star Wars
9502,Which specific variant of TIE fighter features angled solar panels and is flown by Darth Vader at the Battle of Yavin?,TIE Advanced x1,Hard,Star Wars
9503,What is the name of the sacred tree in the Jedi Temple on Coruscant that is later sensitive to the Force?,Uneti tree,Hard,Star Wars
9504,What was the Kaminoan designation given to the unaltered clone Boba Fett?,Alpha,Hard,Star Wars
9505,Where is the secret Imperial prison where Cassian Andor is held and forced to build mechanical parts?,Narkina 5,Hard,Star Wars
9506,What is the name of the ancient hyperspace route that the Nihil use to launch surprise attacks in the High Republic era?,Paths,Hard,Star Wars
9507,What is the name of the giant creature that inhabits the Maw cluster near Kessel?,Summa-verminoth,Hard,Star Wars
9508,"What specific class of Star Destroyer is the Executor, Darth Vader's personal flagship?",Executor-class Star Dreadnought,Hard,Star Wars
9509,Who was the lead scientist forced to design the superlaser weapon for the first Death Star?,Galen Erso,Hard,Star Wars
9510,What is the native homeworld of the Zabrak species?,Iridonia,Hard,Star Wars
9511,Who is the Kaminoan Prime Minister during the Clone Wars?,Lama Su,Hard,Star Wars
9512,What is the name of the highly resistant metal used to forge the armor of Captain Phasma?,Chromium,Hard,Star Wars
9513,Who is the ruthless Imperial officer responsible for the Ghorman Massacre?,Wilhuff Tarkin,Hard,Star Wars
9514,"What is the name of the giant, wolf-like creatures native to Lothal that are sensitive to the Force?",Loth-wolves,Hard,Star Wars
9515,What specific brand of engines powers Anakin Skywalker's custom-built podracer in the Boonta Eve Classic?,Radon-Ulzer,Hard,Star Wars
9516,What is the name of the Imperial facility that clones Zillo Beasts?,Mount Tantiss,Hard,Star Wars
9517,Who challenges Pre Vizsla to a duel for the leadership of Death Watch and the Darksaber?,Darth Maul,Hard,Star Wars
9518,What is the name of the supervisor droid that serves as the chief cyborg torturer in Jabba's Palace?,EV-9D9,Hard,Star Wars
9519,"What is the name of the first massive, carnivorous creature that attacks the bongo submarine in the core of Naboo?",Opee sea killer,Hard,Star Wars
9520,What specific type of ship is the Razor Crest?,ST-70 Assault Ship,Hard,Star Wars
9521,What planet was the site of the brutal battle where Jedi General Pong Krell betrayed his clone troopers?,Umbara,Hard,Star Wars
9522,What is the name of the ancient Sith Lord whose cursed mask is kept in the Imperial Palace archives before being gifted to Darth Vader?,Lord Momin,Hard,Star Wars
9523,Which famous cantina patron is known for having the death sentence on twelve systems?,Dr. Evazan,Hard,Star Wars
9524,What is the name of the heavily armed mercenary group led by Boba Fett during the Clone Wars?,Krayt's Claw,Hard,Star Wars
9525,What is the name of the anti-Imperial rebel faction led by Saw Gerrera?,Partisans,Hard,Star Wars
9526,"What class of starship is the Halcyon, featured in the Galactic Starcruiser experience?",MPO-1400 Star Cruiser,Hard,Star Wars
9527,What is the true name of the Imperial Inquisitor known as the Second Sister?,Trilla Suduri,Hard,Star Wars
9528,Which Jedi Master served as the librarian and archivist of the Jedi Temple during the Clone Wars?,Jocasta Nu,Hard,Star Wars
9529,"What is the name of the terrifying, multi-tentacled monster found in the garbage compactor of the first Death Star?",Dianoga,Hard,Star Wars
9530,What elite Imperial troopers wear distinctive black armor and serve as Director Krennic's personal guard?,Death Troopers,Hard,Star Wars
9531,Which specific sector of the galaxy contains the remote ice planet Hoth?,Anoat sector,Hard,Star Wars
9532,What is the name of the Force-sensitive Dathomirian who aligns with Cal Kestis?,Merrin,Hard,Star Wars
